year,rank,artist,title,wiki.url,songlyrics.url,lyrics
1962,21,Kenny Ball,"""Midnight in Moscow""",https://en.wikipedia.org/wiki/Moscow_Nights,https://www.songlyrics.com/kenny-ball/midnight-in-moscow-lyrics/,"Stillness in the grove
Not a rustling sound
Softly shines the moon clear and bright
Dear, if you could know
How I treasure so
This most beautiful Moscow Night
Lazily the brook like a silvery stream
Ripples in the light of the moon
And a song afar fades as in a dream
In this night that will end too soon
Yes a song afar fades as in a dream
In this night that will end too soon
Dearest, why so sad, why the downcast eyes
And your lovely head bent so low
Oh, I mustn't speak, though I'd love to say
That you've stolen my heart away
Promise me my love, as the dawn appears
And the darkness turns into light
That you'll cherish dear, through the passing years
This most beautiful Moscow Night
Say you'll cherish dear through the passing years
This most beautiful Moscow Night"
1962,22,Tommy Roe,"""Sheila""",https://en.wikipedia.org/wiki/Sheila_(Tommy_Roe_song),https://www.songlyrics.com/tommy-roe/sheila-lyrics/,"Sweet little Sheila, you'll know her if you see her
Blue eyes and a ponytail
Cheeks are rosy, she looks a little nosy
Man, this little girl is fine

Never knew a girl like a little Sheila
Her name drives me insane
Sweet little girl, that's my little Sheila
Man, this little girl is fine

Me and Sheila go for a ride
Oh-oh-oh-oh, I feel all funny inside
Then little Sheila whispers in my ear
Oh-oh-oh-oh, I love you Sheila dear

Sheila said she loved me, she said she'd never leave me
True love will never die
We're so doggone happy just bein' around together
Man, this little girl is fine

Never knew a girl like a little Sheila
Her name drives me insane
Sweet little girl, that's my little Sheila
Man, this little girl is fine

Me and Sheila go for a ride
Oh-oh-oh-oh, I feel all funny inside
Then little Sheila whispers in my ear
Oh-oh-oh-oh, I love you Sheila dear

Sheila said she loved me, she said she'd never leave me
True love will never die
We're so doggone happy just bein' around together
Man, this little girl is fine

Oh, this little girl is fine
Yeah, this little girl is fine
Oh, this little girl is fine"
1962,23,Sam Cooke,"""Twistin' the Night Away""",https://en.wikipedia.org/wiki/Twistin%27_the_Night_Away,https://www.songlyrics.com/sam-cooke/twistin-the-night-away-lyrics/,"Let me tell you 'bout a place
Somewhere up-a New York way
Where the people are so gay
Twistin' the night away

Here they have a lot of fun
Puttin' trouble on the run
Man, you find the old and young
Twistin' the night away

They're twistin', twistin'
Everybody's feelin' great
They're twistin', twistin'
They're twistin' the night away

Here's a man in evening clothes
How he got here, I don't know, but
Man, you oughta see him go
Twistin' the night away

He's dancin' with a chick in slacks
She's movin' up and back
Oh, man, there ain't nothin' like
Twistin' the night away

They're twistin', twistin'
Everybody's feelin' great
They're twistin', twistin'
They're twistin' the night

Let's twist a while
Lean up
Lean back
Lean up
Lean back
Watusi
Now fly
Now twist
They're twistin' the night away

Here's a fella in blue jeans
Dancin' with an older queen
Who's dolled up in her diamond rings and
Twistin' the night away

Man, you oughta see her go
Twistin' to the rock and roll
Here you find the young and old
Twistin' the night away

They're twistin', twistin', man
Everybody's feelin' great
They're twistin', twistin'
They're twistin' the night

One more time
Lean up
Lean back
Lean up
Lean back
Watusi
Now fly
Now twist"
1962,24,The Orlons,"""The Wah-Watusi""",https://en.wikipedia.org/wiki/The_Wah-Watusi,https://www.songlyrics.com/the-orlons/the-wah-watusi-lyrics/,"Wah, wah-a Watusi
C'mon and take a chance and get-a with this dance
Wah, wah-a Watusi
Oh, baby, it's the dance made-a for romance
(Shoo-bop, shoo-bop, ahh)

Baby, baby, when you do the twist
Never, never do you get yourself kissed
'Cause you're always dancin' far apart
The Watusi, girl, is-a really smart

Wah-a, wah, wah-a Watusi
C'mon and take a chance and get-a with this dance
(Shoo-bop, shoo-bop, ahh)

Baby, baby, when you do The Fly
Your arms are wasted wavin' in the sky
Come on and hold me like a lover should
The Watusi makes you feel so good

Wah-a, wah, wah-a Watusi
Oh, baby, it's the dance made-a for romance
Yay!

(Shoo-bop, shoo-bop, ahh)

Baby, baby, that's the way it goes
Nothing happens when you Mash Potatoes
I just gotta fall in love with you
Watusi is the dance to do

Wah-a, wah, wah-a Watusi
C'mon and take a chance and get-a with this dance

Wah, wah-a Watusi
Oh, baby, it's the dance made-a for romance"
1962,25,Joey Dee and the Starliters,"""Peppermint Twist""",https://en.wikipedia.org/wiki/Peppermint_Twist,https://www.songlyrics.com/joey-dee/peppermint-twist-lyrics/,"Well, they've got a new dance and it goes like this
(Bop shoo-op, a bop bop shoo-op)
Yeah, the name of the dance is Peppermint Twist
(Bop shoo-op, a bop bop shoo-op)
Well, you like it like this, the Peppermint Twist

It goes round and round, up and down
Round and round, up and down
Round and round and a up and down
And a one two three kick, one two three jump

Well, meet me baby down at 45th street
Where the Peppermint Twisters meet
And you'll learn to do this, the Peppermint Twist

It's alright, all night, it's alright
It's okay, all day, it's okay
You'll learn to do this, the Peppermint Twist
Yeah, yeah"
1962,26,Brenda Lee,"""Break It to Me Gently""",https://en.wikipedia.org/wiki/Break_It_to_Me_Gently,https://www.songlyrics.com/brenda-lee/break-it-to-me-gently-lyrics/,"Break it's
To me gently
Let me down the easy way
Make me feel that you still love me
If it's just
If it's just for one more day

Break it's
To me gently
So my tears
My tears won't fall too fast
If you must go
Then go slowly
Let me love you
'Till the last

The love we shared
For oh so long
Is such a big part of me
If you must take
Your love away
Take it gradually

Oh, oh, break it's
Break it to me gently
Give me time, oh give me a little time to ease the pain
Love me just a little longer
'Cause I'll never
Never love again

'Cause I'll never
Love
Again (never love again)"
1962,27,The Marvelettes,"""Playboy""",https://en.wikipedia.org/wiki/Playboy_(The_Marvelettes_song),https://www.songlyrics.com/the-marvelettes/playboy-lyrics/,"(Watch out!) Oh girls you know we've got to
(Watch out!) Girls you know we've got to

(Watch out! here comes that playboy) Ple-please, playboy
(Watch out! here comes that playboy) Ple-ple-please, playboy
(Watch out! here comes that playboy)

Playboy get away from my door
I heard about the lovers you had before
(You took their love for a game of joy) Oh yeah
(And tossed their hearts around as if it was a toy)
Oh playboy

Well, playboy find yourself another toy
'Cause this is one heart you won't destroy
('Cause I can't stand for what you're puttin' down) Oh yeah
(Fooling around with every girl in town)
Oh playboy

Well, you ain't saying nothing in my book
'Cause this is one fish you'll never ever hook
You left the others standing with their hearts in pain
And now you're coming round trying to do me the same

So playboy I've seen your kind
Winning every girl with that same old line
(So playboy stay away from my door) Oh yeah
(I know about the lovers you had before) Oh yeah
Playboy

Whoa you know you've got to
(Watch out here comes that playboy)
Yes you know you've got to
(Watch out here comes that playboy)
Oh you've got to
(Watch out here comes that playboy)
You better (watch out) you better (watch out)

Well, you ain't saying nothing in my book
'Cause this is one fish you'll never ever hook
You left the others standing with their hearts in pain
And now you're coming round trying to do me the same

So Playboy I've seen your kind
Winning every girl with that same old line
(So playboy stay away from my door) Oh yeah
(I know about the lovers you had before) Oh yeah
Oh Playboy

Whoa you know you better
(Watch out here comes that Playboy)
(Watch out here comes that Playboy)
Watch out for de Playboy
He's bringing you false joy

(Watch out! here comes that playboy) Ple-please, playboy
(Watch out! here comes that playboy) Ple-ple-please, playboy"
1962,28,Nat King Cole,"""Ramblin' Rose""",https://en.wikipedia.org/wiki/Ramblin%27_Rose,https://www.songlyrics.com/nat-king-cole/ramblin-rose-lyrics/,"1: 49
Looking at myself, in the morning when i wake up

tryna get baked up
way to start my day
its the same heave shit on reply
never miss a day, where bad things happen to me, always be in disgrace
but i try to play it cool
not act like a fool
infront of my moma"
1962,29,Brian Hyland,"""Sealed with a Kiss""",https://en.wikipedia.org/wiki/Sealed_with_a_Kiss,https://www.songlyrics.com/brian-hyland/sealed-with-a-kiss-lyrics/,"Though we've got to say good-bye for the summer
Darling, I promise you this
I'll send you all my love
Everyday in a letter
Sealed with a kiss

Yes it's gonna be a cold, lonely summer
But I'll fill the emptiness
I'll send you all my dreams
Everyday in a letter
Sealed with a kiss

I'll see you in the sunlight
I'll hear your voice everywhere
I'll run to tenderly hold you
But, Darlin' you won't be there

I don't wanna say good-bye for the summer
Knowing the love we'll miss
So let us make a pledge
To meet in September
And seal it with a kiss

Yes it's gonna be a cold, lonely summer
But I'll fill the emptiness
I'll send you all my love
Everyday in a letter
Sealed with a kiss
Sealed with a kiss
Sealed with a kiss"
1962,30,Jay and the Americans,"""She Cried""",https://en.wikipedia.org/wiki/She_Cried,NA,NA
1962,31,Connie Francis,"""Don't Break the Heart That Loves You""",https://en.wikipedia.org/wiki/Don%27t_Break_the_Heart_That_Loves_You,https://www.songlyrics.com/connie-francis/don-t-break-the-heart-that-loves-you-lyrics/,"(Don't break the heart that loves you so)

Don't break the heart that loves you
Handle it with care
Don't break the heart that needs you
Darling, please, be fair

Why do you flirt, and constantly hurt me?
Why do you treat our love so carelessly?
You know I'm jealous of you
And yet you seem to try
To go out of your way to be unkind

Sweetheart, I'm begging of you
Don't break this heart that loves you
Don't break this heart of mine

Darlin', please, don't hurt me
Please, don't make me cry
I don't know what I'd do if you'd ever say goodbye
Remember, I love you so much
And love is life's greatest joy

Please, don't break my heart like a child breaks a little toy
Sweetheart, I'm begging of you
Don't break this heart that loves you
Don't break this heart of mine (don't break this heart)"
1962,32,Gary U.S. Bonds,"""Dear Lady Twist""",https://en.wikipedia.org/wiki/Dear_Lady_Twist,https://www.songlyrics.com/gary-u-s-bonds/dear-lady-twist-lyrics/,"Get up from your chair
Darling, may I have
(Get up from your chair)
The pleasure of having
(Get up from your chair)
This next twist with you
(Get up from your chair)
I don't know how to twist
(Get up from your chair)
You don't know how to twist
(Get up from your chair)
Well, let me tell you
(Get up from your chair)

Well, now, there's a new dance
That's known as the twist
It's really not new
It's something you've missed

But there's a new dance
That's known as the twist
It's really not new
It's something you've missed

Dear lady
(Get up from your chair)
Dear, dear lady
(Get up from your chair)

Well, now, doctors agree
So I've been told
Do the twist and
You'll never grow old

Well, one night I happened
On a go-go dance
Believing I'd find
Me some romance

And this old lady
I happened to see
I said, come on, baby
Do the twist with me

Dear lady
(Get up from your chair)
Oh, dear lady
(Get up from your chair)

Well, now, doctors agree
So I've been told
Do the twist and
You'll never grow old

---- Instrumental Interlude ----

Get up and do the twist now
Yeah, oh, yeah

Well, I said
I'd love to dance
From now until dawn
She said, crazy, baby
But I'm almost gone

I said, now the rhythm
Is getting real sweet
This is no time
To slow up your feet

Dear lady
(Get up from your chair)
Dear, dear lady
(Get up from your chair)

Well, now, doctors agree
So I've been told
Do the twist and
You'll never grow old

You gotta do the twist
You gotta do the twist
Come on, get up
Get up
Come on, come on
Get up and do the twist"
1962,33,Sue Thompson,"""Norman""",https://en.wikipedia.org/wiki/Norman_(song),https://www.songlyrics.com/sue-thompson/norman-lyrics/,"Norman, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh
Norman, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm
Norman, Norman, my love

Jimmy called me on the phone but I was gone, not at home
'Cause I was out parked all alone with darlin' Norman
Bill invited me to a show but I said no, cannot go

There's a dress that I've got to sew and wear for Norman

Norman holds me close to him, Norman kisses me and then

Norman knows my heart belongs to him and him and only him, oh
Norman, ooh, ooh, ooh, ooh, ooh, ooh ohh, ooh, ooh, ooh
Norman, ooh, ooh, ooh, ooh, ooh, ooh ohh, ooh, ooh, ooh
Norman, Norman, my love
Joey asked me for a date, he wanted to take me out to skate
But I told Joey he would have to make 'rangements with Norman
Norman is my only love, Norman's all I'm thinking of
Norman gives me all his lovin', kissin', huggin', lovey-dovin'
Norman, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh
Norman, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm
Norman, Norman, my love"
